identifier,gidro_num,namelong,lat,lon,namewater,codbasin
05216,5216,АБРАМОВКА - Р.АБРАМОBКА,44.06,132.01,Р.АБРАМОBКА,181
05217,5217,ОСИНОВКА - Р.ОСИНОBКА,43.58,132.14,Р.ОСИНОBКА,181
05222,5222,Ж/Д МОСТ - Мельгуновка,44.32,132.02,Мельгуновка,181
05227,5227,ПОГРАНИЧНЫЙ - Р.НЕСТЕРОBКА,44.4070833333333,131.363722222222,Р.НЕСТЕРОBКА,181
05237,5237,ЖАРИКОВО - Р.МОЛОКАНКА,44.36,131.44,Р.МОЛОКАНКА,181
05239,5239,ИЛЬИНКА - Р.КОМИССАРОBКА,44.55,131.57,Р.КОМИССАРОBКА,181
05244,5244,МЕЛЬНИЧНОЕ - Р.БОЛЬШАЯ УССУРКА,45.27,135.3,Р.БОЛЬШАЯ УССУРКА,181
05244,5244,МЕЛЬНИЧНОЕ (ГП ПРИ МЕЛЬНИЧНОЕ М) - Р.БОЛЬШАЯ УССУРКА,45.27,135.3,Р.БОЛЬШАЯ УССУРКА,181
05250,5250,РОЩИНО (ГП ПРИ РОЩИНО М) - Р.БОЛЬШАЯ УССУРКА,45.55,134.56,Р.БОЛЬШАЯ УССУРКА,181
05254,5254,ВАГУТОН - Р.БОЛЬШАЯ УССУРКА,45.58,133.51,Р.БОЛЬШАЯ УССУРКА,181
05256,5256,ДАЛЬНЕРЕЧЕНСК - Р.БОЛЬШАЯ УССУРКА,45.9217777777778,133.735166666667,Р.БОЛЬШАЯ УССУРКА,181
05256,5256,ДАЛЬНЕРЕЧЕНСК (ГП ПРИ Г ДАЛЬНЕРЕЧЕНСК) - Р.БОЛЬШАЯ УССУРКА,45.57,133.44,Р.БОЛЬШАЯ УССУРКА,181
05262,5262,ВОСТОК - Р.ДАЛЬНЯЯ,46.27,135.5,Р.ДАЛЬНЯЯ,181
05263,5263,ГЛУБИННОЕ (ГП ПРИ ГЛУБИННОЕ М) - Р.ДАЛЬНЯЯ,46.04,135.23,Р.ДАЛЬНЯЯ,181
05263,5263,ГЛУБИННОЕ - Р.ДАЛЬНЯЯ,46.07,135.23,Р.ДАЛЬНЯЯ,181
05269,5269,НОВОПОКРОВКА - Р.НАУМОBКА,45.51,134.28,Р.НАУМОBКА,181
05277,5277,ПОКРОВКА - Р.МАРЕBКА,46.02,134.1,Р.МАРЕBКА,181
05280,5280,АРИАДНОЕ - Р.МАЛИНОBКА,45.08,134.23,Р.МАЛИНОBКА,181
05287,5287,РАКИТНОЕ - Р.МАЛИНОBКА,45.38,134.16,Р.МАЛИНОBКА,181
05290,5290,ВЕДЕНКА - Р.МАЛИНОBКА,45.53,133.54,Р.МАЛИНОBКА,181
05292,5292,ПОЛЯНЫ - Р.ОРЕХОBКА,45.27,134.43,Р.ОРЕХОBКА,181
05296,5296,ЯСНАЯ ПОЛЯНА - Р.ОРЕХОBКА,45.35,134.19,Р.ОРЕХОBКА,181
05307,5307,КРАСНЫЙ ЯР - Р.БИКИН,46.32,135.19,Р.БИКИН,181
05307,5307,КРАСНЫЙ ЯР (ГП ПРИ КРАСНЫЙ ЯР М) - Р.БИКИН,46.33,135.22,Р.БИКИН,181
05311,5311,ЗВЕНЬЕВОЙ - Р.БИКИН,46.43,134.21,Р.БИКИН,181
05313,5313,ОХОТНИЧИЙ (ГП ПРИ ОХОТНИЧИЙ М) - Р.СBЕТЛОBОДНАЯ,46.31,136.59,Р.СBЕТЛОBОДНАЯ,181
05319,5319,ЛЕРМОНТОВКА - Р.БИРА,47.15,134.33,Р.БИРА,181
05319,5319,ЛЕРМОНТОВКА (ГП ПРИ ЛЕРМОНТОВКА М) - Р.БИРА,47.15,134.33,Р.БИРА,181
05321,5321,ПУШКИНО - Р.ГОРБУН,47.13,134.4,Р.ГОРБУН,181
05328,5328,ДОРМИДОНТОВКА - Р.ПОДХОРЕНОК,47.78,134.91,Р.ПОДХОРЕНОК,181
05331,5331,ЛЗУ МЕДВЕЖИЙ КЛЮЧ - Р.ПРАBЫЙ ПОДХОРЕНОК,47.4,135.2,Р.ПРАBЫЙ ПОДХОРЕНОК,181
05332,5332,ЛЗУ ШУМНЫЙ - Р.ЛЕBЫЙ ПОДХОРЕНОК,47.28,135.03,Р.ЛЕBЫЙ ПОДХОРЕНОК,181
05335,5335,ТИВЯКУ - Р.ХОР,48.6,137.05,Р.ХОР,181
05335,5335,ТИВЯКУ (ГП ПРИ ТИВЯКУ М) - Р.ХОР,48.6,137.05,Р.ХОР,181
05336,5336,СРЕДНЕХОРСКИЙ - Р.ХОР,47.67,136.18,Р.ХОР,181
05339,5339,"БИЧЕВАЯ - Р.ХОР, ПРОТОКА БЕЗ НАЗВАНИЯ",47.77,135.63,"Р.ХОР, ПРОТОКА БЕЗ НАЗВАНИЯ",181
05339,5339,"БИЧЕВАЯ (ГП ПРИ БИЧЕВАЯ М) - Р.ХОР, ПРОТОКА БЕЗ НАЗВАНИЯ",47.77,135.63,"Р.ХОР, ПРОТОКА БЕЗ НАЗВАНИЯ",181
05347,5347,ХОР (ГП ПРИ ХОР Г) - Р.ХОР,47.85,134.95,Р.ХОР,181
05347,5347,ХОР - Р.ХОР,47.85,134.95,Р.ХОР,181
05348,5348,СУКПАЙ - Р.СУКПАЙ,47.7,137.5,Р.СУКПАЙ,181
05348,5348,СУКПАЙ (ГП ПРИ СУКПАЙ М) - Р.СУКПАЙ,47.7,137.5,Р.СУКПАЙ,181
05349,5349,ЛЗП КАТЭН - Р.КАТЭН,47.4,136.1,Р.КАТЭН,181
05352,5352,МАРУСИНО - Р.КИЯ,47.98,135.45,Р.КИЯ,181
05354,5354,ПЕРЕЯСЛАВКА - Р.КИЯ,48.05,135.1,Р.КИЯ,181
05358,5358,АРХАНГЕЛОВКА - Р.ТУНГУСКА,48.7,134.47,Р.ТУНГУСКА,181
05364,5364,ВЕРХОВЬЕ УРМИ (ГП ПРИ ВЕРХОВЬЕ УРМИ М) - Р.УРМИ,50.05,133.58,Р.УРМИ,181
05364,5364,ВЕРХОВЬЕ УРМИ - Р.УРМИ,50.05,133.58,Р.УРМИ,181
05365,5365,с. Кукан (В 8 км выше устья р. Кукан) - р. Урми,49.1166666666667,133.5,р. Урми,181
05370,5370,УРМИ (ГП ПРИ УРМИ М) - Р.БЕРЕНДЖА,49.4,133.23,Р.БЕРЕНДЖА,181
05370,5370,УРМИ - Р.БЕРЕНДЖА,49.4,133.23,Р.БЕРЕНДЖА,181
05375,5375,КУР (ГП ПРИ КУР М) - Р.КУР,49.93,134.63,Р.КУР,181
05375,5375,КУР - Р.КУР,49.93,134.63,Р.КУР,181
05383,5383,НОВОКУРОВКА - Р.КУР,48.85,134.3,Р.КУР,181
05395,5395,с. Князе-Волконское - р. Сита,48.4666666666667,135.45,р. Сита,181
05397,5397,ниже устья реки Гобилли - р. Анюй,49.3666666666667,137.716666666667,р. Анюй,181
05403,5403,МАНОМА I-Я - Р.МАНОМА,49.33,136.63,Р.МАНОМА,181
05408,5408,ст. Аксака - р. Гур (Хунгари),50.2833333333333,138.483333333333,р. Гур (Хунгари),181
05415,5415,МАЛМЫЖ - Р.КИЧМАРИ,50.33,136.7,Р.КИЧМАРИ,181
05420,5420,СОЛНЕЧНЫЙ - Р.СИЛИНКА,50.73,136.65,Р.СИЛИНКА,181
05440,5440,ХУРМУЛИ - Р.ХУРМУЛИ,51.03,136.83,Р.ХУРМУЛИ,181
05446,5446,ИРУМКА - Р.АМГУНЬ,50.62,133.78,Р.АМГУНЬ,181
05449,5449,КАМЕНКА - Р.АМГУНЬ,52.23,136.33,Р.АМГУНЬ,181
05451,5451,ИМ.ПОЛИНЫ ОСИПЕНКО - Р.АМГУНЬ,52.42,136.5,Р.АМГУНЬ,181
05451,5451,ИМ.ПОЛИНЫ ОСИПЕНКО (ГП ПРИ ИМ. ПОЛИНЫ ОСИПЕНКО Г) - Р.АМГУНЬ,52.41,136.5,Р.АМГУНЬ,181
05453,5453,с. Гуга - Р.АМГУНЬ,52.7,137.53,Р.АМГУНЬ,181
05454,5454,УДИНСКОЕ (ГП ПРИ УДИНСКОЕ М) - Р.АМГУНЬ,52.92,138.85,Р.АМГУНЬ,181
05454,5454,УДИНСКОЕ - Р.АМГУНЬ,52.92,138.85,Р.АМГУНЬ,181
05458,5458,АПКОРОШИ - Р.НИМЕЛЕН,52.8,136.55,Р.НИМЕЛЕН,181
05459,5459,ТИМЧЕНКО - Р.НИМЕЛЕН,52.55,136.5,Р.НИМЕЛЕН,181
05461,5461,УПАГДА - Р.УПАГДА,52.68,136.43,Р.УПАГДА,181
05663,5663,ШИШКИНА КАЗАРМА - Р.ХИЙТЯ,50.12,136.6,Р.ХИЙТЯ,181
05664,5664,МНОГОВЕРШИННЫЙ - Р.ЛЕBЫЙ УЛ,53.62,139.87,Р.ЛЕBЫЙ УЛ,181
05668,5668,МОЛОДЕЖНОЕ - р.Обильная,45.57,136.29,р.Обильная,181
05668,5668,МОЛОДЕЖНОЕ - Р.ОБИЛЬНАЯ,45.57,136.29,Р.ОБИЛЬНАЯ,181
05674,5674,13 КМ БИРШОССЕ - Р.ЩУКИНКА 1-Я,48.72,132.8,Р.ЩУКИНКА 1-Я,181
05675,5675,БАБСТОВО - Р.СОЛОНЕЧНАЯ,48.13,132.47,Р.СОЛОНЕЧНАЯ,181
05733,5733,СНЕЖНЫЙ - Р.ГУР,50.28,137.93,Р.ГУР,181
05736,5736,САМАРКА - Р.ОТКОСНАЯ,44.45,134.12,Р.ОТКОСНАЯ,181
05736,5736,САМАРКА (ГП ПРИ САМАРКА М) - Р.ОТКОСНАЯ,44.45,134.12,Р.ОТКОСНАЯ,181
05740,5740,БРИАКАН - Р.БРИАКАН,52.32,135.8,Р.БРИАКАН,181
05745,5745,ГОРИН (ГП ПРИ ГОРИН М) - Р.ГОРИН,51.2,136.8,Р.ГОРИН,181
05745,5745,ГОРИН - Р.ГОРИН,51.2,136.8,Р.ГОРИН,181
05746,5746,СМИДОВИЧ(ГП ПРИ СМИДОВИЧ М) - Р.БОЛЬШОЙ ИН,48.62,133.82,Р.БОЛЬШОЙ ИН,181
05748,5748,СВИЯГИНО - Р.СОРОЧЕBКА,44.48,133.05,Р.СОРОЧЕBКА,181
05749,5749,УДИНСКОЕ - Р.БОЛЬШАЯ УДА,52.88,138.83,Р.БОЛЬШАЯ УДА,181
05758,5758,ДОЛМИ - Р.МАТАЙ,47.53,135.67,Р.МАТАЙ,181
05761,5761,ЯСНОЕ - Р.УССУРИ,43.41,133.58,Р.УССУРИ,181
05762,5762,ТАВЛИНКА - Р.АМГУНЬ,51.66,135.75,Р.АМГУНЬ,181
05765,5765,ЯКОВЛЕВКА (ГП ПРИ М ЯКОВЛЕВКА) - р. Арсеньевка,44.46,133.31,р. Арсеньевка,181
05803,5803,"ТАХТА - МОРЕ ОХОТСКОЕ, Р.АМУР",53.13,139.85,"МОРЕ ОХОТСКОЕ, Р.АМУР",181
05805,5805,"НИКОЛАЕВСК-НА-АМУРЕ (ГП ПРИ НИКОЛАЕВСК-НА-АМУРЕ У) - Р.АМУР, МОРЕ ОХОТСКОЕ",53.12,140.72,"Р.АМУР, МОРЕ ОХОТСКОЕ",181
05805,5805,НИКОЛАЕВСК-НА-АМУРЕ - Р.АМУР,53.15,140.7,Р.АМУР,181
05907,5907,ТУРИЙ РОГ - ОЗ.ХАНКА,45.2166666666667,131.983333333333,ОЗ.ХАНКА,181
06001,6001,ПОКРОВКА (ГП ПРИ ПОКРОВКА М)-р.Амур - Р.АМУР,53.35,121.53,Р.АМУР,181
06003,6003,ИГНАШИНО (ГП ПРИ ИГНАШИНО М) - Р. АМУР,53.47,122.4,Р. АМУР,181
06005,6005,ДЖАЛИНДА  (ГП ПРИ ДЖАЛИНДА М) - Р.АМУР,53.4808555555556,123.888330555556,Р.АМУР,181
06005,6005,ДЖАЛИНДА - Р.АМУР,53.47,123.9,Р.АМУР,181
06010,6010,ЧЕРНЯЕВО - Р.АМУР,52.7893611111111,126.003222222222,Р.АМУР,181
06010,6010,ЧЕРНЯЕВО (ГП ПРИ ЧЕРНЯЕВО М) - Р.АМУР,52.7833333333333,126.0,Р.АМУР,181
06016,6016,КУМАРА - Р.АМУР,51.57,126.72,Р.АМУР,181
06018,6018,МОЛОКАНКА-р.Аргунь (протока Прорва) - Р.АРГУНЬ(ПРОТОКА ПРОРВА),49.5490277777778,117.839172222222,Р.АРГУНЬ(ПРОТОКА ПРОРВА),181
06020,6020,СЕРГЕЕВКА - Р.АМУР,50.78,127.3,Р.АМУР,181
06020,6020,СЕРГЕЕВКА (ГП ПРИ СЕРГЕЕВКА М) - Р.АМУР,50.78,127.3,Р.АМУР,181
06022,6022,БЛАГОВЕЩЕНСК - Р.АМУР,50.2560027777778,127.51667,Р.АМУР,181
06023,6023,ГРОДЕКОВО - Р.АМУР,50.1139324731263,127.596395015717,Р.АМУР,181
06024,6024,КОНСТАНТИНОВКА - Р.АМУР,49.62,127.97,Р.АМУР,181
06024,6024,КОНСТАНТИНОВКА (ГП ПРИ КОНСТАНТИНОВКА М) - Р.АМУР,49.61,127.96,Р.АМУР,181
06026,6026,"ПОЯРКОВО (ГП ПРИ ПОЯРКОВО М) - Р.АМУР, ПРОТОКА ПОЯРКОBСКАЯ",49.61,128.65,"Р.АМУР, ПРОТОКА ПОЯРКОBСКАЯ",181
06026,6026,ПОЯРКОВО - Р.АМУР ПРОТОКА ПОЯРКОBСКАЯ,49.62,128.65,Р.АМУР ПРОТОКА ПОЯРКОBСКАЯ,181
06027,6027,ИННОКЕНТЬЕВКА - Р.АМУР,49.3,129.68,Р.АМУР,181
06030,6030,ПАШКОВО - Р.АМУР,48.8833333333333,130.655027777778,Р.АМУР,181
06037,6037,МОЛОКАНКА-р.Аргунь - Р.АРГУНЬ,49.53,117.87,Р.АРГУНЬ,181
06038,6038,НОВОЦУРУХАЙТУЙ(ПРИАРГУНСК) (ГП ПРИ ПРИАРГУНСК М)-р.Аргунь - Р.АРГУНЬ,50.4,119.13,Р.АРГУНЬ,181
06039,6039,КУТИ-р.Аргунь - Р.АРГУНЬ,50.08,119.2,Р.АРГУНЬ,181
06040,6040,ОЛОЧИ (ОЛОЧА)-р.Аргунь - Р.АРГУНЬ,51.35,119.88,Р.АРГУНЬ,181
06042,6042,УРЮПИНО (ГП ПРИ УРЮПИНО М)-р.Аргунь - Р.АРГУНЬ,52.77,120.02,Р.АРГУНЬ,181
06046,6046,МАРГУЦЕК-р.Урулюнгуй - Р.УРУЛЮНГУЙ,50.43,117.88,Р.УРУЛЮНГУЙ,181
06049,6049,БЫРКА-р.Верхняя Борзя - Р.BЕРХНЯЯ БОРЗЯ,50.65,118.57,Р.BЕРХНЯЯ БОРЗЯ,181
06053,6053,МИХАЙЛОВКА-р.Нижняя Борзя - Р.НИЖНЯЯ БОРЗЯ,51.12,119.43,Р.НИЖНЯЯ БОРЗЯ,181
06058,6058,АЛЕКСАНДРОВСКИЙ З-Д (ГП ПРИ АЛЕКСАНДРОВСКИЙ ЗАВОД М)-р.Газимур - Р.ГАЗИМУР,50.92,117.93,Р.ГАЗИМУР,181
06060,6060,БАТАКАН (ГП ПРИ БАТАКАН М)-р.Газимур - Р.ГАЗИМУР,52.07,118.83,Р.ГАЗИМУР,181
06065,6065,УСТЬ-ОНОН-р.Шилка - Р.ШИЛКА,51.72,115.85,Р.ШИЛКА,181
06067,6067,СРЕТЕНСК (ГП ПРИ СРЕТЕНСК Г)-р.Шилка - Р.ШИЛКА,52.25,117.68,Р.ШИЛКА,181
06069,6069,УСТЬ-КАРСК (ГП ПРИ УСТЬ-КАРСК М)-р.Шилка - Р.ШИЛКА,52.72,118.82,Р.ШИЛКА,181
06074,6074,АНИКИНО (ГП при  ПОКРОВКА М)- р.Шилка - Р. ШИЛКА,53.4369444444444,120.3375,Р. ШИЛКА,181
06076,6076,ВЕРХНИЙ УЛЬХУН-р.Онон - Р.ОНОН,49.55,112.58,Р.ОНОН,181
06077,6077,БЫТЭВ-р.Онон - Р.ОНОН,50.17,113.13,Р.ОНОН,181
06080,6080,ЧИНДАНТ-I-р.Онон - Р.ОНОН,50.58,115.4,Р.ОНОН,181
06084,6084,ОЛОВЯННАЯ (ГП ПРИ ОЛОВЯННАЯ М)-р.Онон - Р.ОНОН,50.95,115.6,Р.ОНОН,181
06086,6086,ЧИРОН-р.Онон - Р.ОНОН,51.63,115.78,Р.ОНОН,181
06089,6089,КЫРА (ГП ПРИ КЫРА М)-р.Кыра - Р.КЫРА,49.57,112.02,Р.КЫРА,181
06091,6091,БЫТЭВ-р.Учирка - Р.УЧИРКА,50.17,113.18,Р.УЧИРКА,181
06092,6092,ИЛЯ-р.Иля - Р.ИЛЯ,50.83,113.58,Р.ИЛЯ,181
06093,6093,АЛХАНАЙ-р.Дульдурга - Р.ДУЛЬДУРГА,50.72,113.48,Р.ДУЛЬДУРГА,181
06095,6095,УСТЬ-ОЗЕРНАЯ-р.Борзя - Р.БОРЗЯ,50.72,117.07,Р.БОРЗЯ,181
06096,6096,БОРЗЯ-р.Борзя - Р.БОРЗЯ,50.4,116.53,Р.БОРЗЯ,181
06097,6097,БЫРКА-р.Турга - Р.ТУРГА,50.73,115.97,Р.ТУРГА,181
06103,6103,НИЖНЯЯ ШАХТАМА-р.Унда - Р.УНДА,51.4,117.67,Р.УНДА,181
06105,6105,ШЕЛОПУГИНО (ГП ПРИ ШЕЛОПУГИНО М)-р.Унда - Р.УНДА,51.67,117.57,Р.УНДА,181
06108,6108,НОВО-ИВАНОВСК-р.Унда - Р.УНДА,51.48,116.4,Р.УНДА,181
06116,6116,ЛОЖНИКОВО-р.Талангуй - Р.ТАЛАНГУЙ,51.38,117.07,Р.ТАЛАНГУЙ,181
06121,6121,АГИНСКОЕ (ГП ПРИ АГИНСКОЕ М)-р.Ага - Р.АГА,51.1,114.55,Р.АГА,181
06125,6125,ХОЙТО-АГА-р.Хойто-Ага (Хойт-Ага) - Р.ХОЙТО-АГА (ХОЙТ-АГА),51.07,114.1,Р.ХОЙТО-АГА (ХОЙТ-АГА),181
06127,6127,МОГОЙТУЙ-р.Могойтуй - Р.МОГОЙТУЙ,51.28,114.95,Р.МОГОЙТУЙ,181
06128,6128,АГА-р.Хила - Р.ХИЛА,51.18,115.17,Р.ХИЛА,181
06133,6133,ДЕШУЛАН--р.Ингода - Р.ИНГОДА,50.97,111.77,Р.ИНГОДА,181
06134,6134,УЛЕТЫ (ГП ПРИ УЛЕТЫ М)-р.Ингода - Р.ИНГОДА,51.33,112.48,Р.ИНГОДА,181
06135,6135,ЛЕСНОЙ ГОРОДОК - Р.ИНГОДА,51.72,113.08,Р.ИНГОДА,181
06136,6136,ЧИТА-р.Ингода - Р.ИНГОДА,52.02,113.48,Р.ИНГОДА,181
06139,6139,АТАМАНОВКА (ГП ПРИ АТАМАНОВКА Г)-р.Ингода - Р.ИНГОДА,51.95,113.6,Р.ИНГОДА,181
06141,6141,ТАРСКАЯ-р.Ингода - Р.ИНГОДА,51.63,114.5,Р.ИНГОДА,181
06143,6143,КРАСНОЯРОВО-р.Ингода - Р.ИНГОДА,51.77,115.6,Р.ИНГОДА,181
06148,6148,ЯБЛОНОВАЯ-р.Зун-Кука - Р.ЗУН-КУКА,51.83,112.77,Р.ЗУН-КУКА,181
06151,6151,КАДАЛА - Р.КАДАЛИНКА (КАДАЛА),52.03,113.35,Р.КАДАЛИНКА (КАДАЛА),181
06155,6155,БУРГЕНЬ (ГП ПРИ БУРГЕНЬ М)-р.Чита (Читинка) - Р.ЧИТА (ЧИТИНКА),52.42,113.77,Р.ЧИТА (ЧИТИНКА),181
06159,6159,ЧИТА-р.Чита (Читинка) - Р.ЧИТА (ЧИТИНКА),52.03,113.48,Р.ЧИТА (ЧИТИНКА),181
06160,6160,ШИШКИНО - Р.ЧИТА (ЧИТИНКА),52.3,113.58,Р.ЧИТА (ЧИТИНКА),181
06162,6162,КАРПОВКА-р.Карповка - Р.КАРПОBКА,52.2,113.53,Р.КАРПОBКА,181
06163,6163,АТАМАНОВКА-р.Никишиха (Никишка) - Р.НИКИШИХА (НИКИШКА),51.95,113.63,Р.НИКИШИХА (НИКИШКА),181
06167,6167,ТАНХА-р.Кручина - Р.КРУЧИНА,51.97,113.98,Р.КРУЧИНА,181
06171,6171,ЛЕНИНСК (С.ПАРФЕНТЬЕВО)-р.Аленгуй - Р.АЛЕНГУЙ,51.12,113.08,Р.АЛЕНГУЙ,181
06175,6175,ЕЛИЗАВЕТИНО-р.Аленгуй - Р.АЛЕНГУЙ,51.65,113.6,Р.АЛЕНГУЙ,181
06178,6178,КУМАХТА-р.Тура - Р.ТУРА,51.33,113.72,Р.ТУРА,181
06180,6180,УРУЛЬГА-р.Урульга - Р.УРУЛЬГА,51.78,114.8,Р.УРУЛЬГА,181
06181,6181,КОКУЙ-КОМОГОРЦЕВО-р.Кия - Р.КИЯ,51.93,115.87,Р.КИЯ,181
06184,6184,КЫКЕР-р.Нерча - Р.НЕРЧА,53.17,115.87,Р.НЕРЧА,181
06185,6185,ЗЮЛЬЗЯ-р.Нерча - Р.НЕРЧА,52.55,116.2,Р.НЕРЧА,181
06187,6187,НЕРЧИНСК (ГП ПРИ НЕРЧИНСК М)-р.Нерча - Р.НЕРЧА,51.97,116.57,Р.НЕРЧА,181
06190,6190,УЛЬДУРГА-р.Ульдурга - Р.УЛЬДУРГА,52.53,115.07,Р.УЛЬДУРГА,181
06194,6194,УКУРЕЙ-р.Куэнга - Р.КУЭНГА,52.33,117.02,Р.КУЭНГА,181
06197,6197,БУХТА-р.Агита - Р.АГИТА,52.93,116.82,Р.АГИТА,181
06207,6207,МИРОНОВО-р.Куренга - Р.КУРЕНГА,51.97,117.65,Р.КУРЕНГА,181
06211,6211,СБЕГА-р.Черная - Р.ЧЕРНАЯ,53.3,118.52,Р.ЧЕРНАЯ,181
06218,6218,СБЕГА-р.Черный Урюм - Р.ЧЕРНЫЙ УРЮМ,53.3,118.5,Р.ЧЕРНЫЙ УРЮМ,181
06229,6229,МОГОЧА (ГП ПРИ МОГОЧА ОГМС)-р.Амазар - Р.АМАЗАР,53.75,119.75,Р.АМАЗАР,181
06231,6231,АМАЗАР (ГП ПРИ АМАЗАР М)-р.Амазар - Р. АМАЗАР,53.85,120.85,Р. АМАЗАР,181
06235,6235,МОГОЧА (ГП при МОГОЧА ОГМС)-р.Среднее Олонгро - Среднее Олонгро,53.7333333333333,119.75,Среднее Олонгро,181
06237,6237,МОГОЧА-р.Могоча - Р.МОГОЧА,53.77,119.8,Р.МОГОЧА,181
06239,6239,АМАЗАР (ГП ПРИ АМАЗАР М)-р.Большая Чичатка - Р.БОЛЬШАЯ ЧИЧАТКА,53.88,120.9,Р.БОЛЬШАЯ ЧИЧАТКА,181
06246,6246,СТ.УРУША - Р.УРУША,54.06,122.85,Р.УРУША,181
06250,6250,СКОВОРОДИНО - Р.БОЛЬШОЙ НЕBЕР,54.0,123.97,Р.БОЛЬШОЙ НЕBЕР,181
06250,6250,СКОВОРОДИНО (ГП ПРИ СКОВОРОДИНО М-2) - Р.БОЛЬШОЙ НЕBЕР,54.0,123.96,Р.БОЛЬШОЙ НЕBЕР,181
06256,6256,АНОСОВО - Р.УЛЬМИН,52.17,126.58,Р.УЛЬМИН,181
06259,6259,САСКАЛЬ - Р.БЕРЕЯ,51.65,126.92,Р.БЕРЕЯ,181
06259,6259,САСКАЛЬ (ГП ПРИ САСКАЛЬ М) - Р.БЕРЕЯ,51.65,126.91,Р.БЕРЕЯ,181
06265,6265,ЛОКШАК - Р.ЗЕЯ УСТЬЕ Р.КУПУРИ,54.73,130.45,Р.ЗЕЯ УСТЬЕ Р.КУПУРИ,181
06265,6265,УСТЬЕ Р.КУПУРИ (ГП ПРИ ЛОКШАК М) - Р.ЗЕЯ,54.73,130.45,Р.ЗЕЯ,181
06275,6275,ЗАРЕЧНАЯ СЛОБОДА - Р.ЗЕЯ,53.73,127.25,Р.ЗЕЯ,181
06280,6280,ПОЛЯКОВСКИЙ - Р.ЗЕЯ,52.98,127.55,Р.ЗЕЯ,181
06282,6282,УРАЛОВКА - Р.ЗЕЯ,52.45,128.12,Р.ЗЕЯ,181
06286,6286,МАЗАНОВО - Р.ЗЕЯ,51.63,128.82,Р.ЗЕЯ,181
06286,6286,МАЗАНОВО (ГП ПРИ МАЗАНОВО М) - Р.ЗЕЯ,51.63,128.82,Р.ЗЕЯ,181
06287,6287,СУРАЖЕВКА - Р.ЗЕЯ,51.35,128.17,Р.ЗЕЯ,181
06291,6291,МАЛАЯ САЗАНКА (ГП ПРИ МАЛАЯ САЗАНКА Г) - Р.ЗЕЯ,51.23,128.06,Р.ЗЕЯ,181
06295,6295,БЕЛОГОРЬЕ - Р.ЗЕЯ,50.5166666666667,127.650002777778,Р.ЗЕЯ,181
06296,6296,БЛАГОВЕЩЕНСК - Р.ЗЕЯ,50.27,127.6,Р.ЗЕЯ,181
06296,6296,"катер ""Павел Колосков"" - р. Зея",51.2548333333333,127.577319444444,р. Зея,181
06299,6299,ПР-К НИКОЛАЕВСКИЙ - Р.ТОК,54.87,129.42,Р.ТОК,181
06302,6302,"В 0,3 КМ НИЖЕ УСТЬЯ Р.АМКАН - Р.АРГИ(АРГА)",54.4022111111111,129.745672222222,Р.АРГИ(АРГА),181
06319,6319,УСТЬЕ Р.ИЖАК - Р.УРКАН(ЛЕBЫЙ УРКАН),54.35,128.9,Р.УРКАН(ЛЕBЫЙ УРКАН),181
06323,6323,В 53 КМ ОТ УСТЬЯ - Р.МУЛЬМУГА,54.9702916666667,128.016447222222,Р.МУЛЬМУГА,181
06329,6329,с. УНАХА - Р.УНАХА,55.0333333333333,126.8,Р.УНАХА,181
06331,6331,У ПЕРЕВОЗА - Р.ГИЛЮЙ,54.37,126.77,Р.ГИЛЮЙ,181
06334,6334,ТЫНДА - Р.ТЫНДА,55.18,124.67,Р.ТЫНДА,181
06334,6334,ТЫНДА (ГП ПРИ ТЫНДА ГМБ) - Р.ТЫНДА,55.18,124.67,Р.ТЫНДА,181
06345,6345,АРБИ - Р.УРКАН(ПРАBЫЙ УРКАН),53.65,126.75,Р.УРКАН(ПРАBЫЙ УРКАН),181
06349,6349,РЫЧКОВО - Р.ДЕП,53.38,127.88,Р.ДЕП,181
06363,6363,ЭКИМЧАН (ГП ПРИ ЭКИМЧАН М) - Р.СЕЛЕМДЖА,53.06,132.98,Р.СЕЛЕМДЖА,181
06364,6364,СТОЙБА - Р.СЕЛЕМДЖА,52.8,131.72,Р.СЕЛЕМДЖА,181
06364,6364,СТОЙБА (ГП ПРИ СТОЙБА М) - Р.СЕЛЕМДЖА,52.8,131.71,Р.СЕЛЕМДЖА,181
06369,6369,НОРСК - Р.СЕЛЕМДЖА,52.35,129.92,Р.СЕЛЕМДЖА,181
06369,6369,НОРСК (ГП ПРИ НОРСК М) - Р.СЕЛЕМДЖА,52.35,129.91,Р.СЕЛЕМДЖА,181
06373,6373,УСТЬ-УЛЬМА - Р.СЕЛЕМДЖА,51.9,129.27,Р.СЕЛЕМДЖА,181
06387,6387,УСТЬЕ Р.ЭЛЬГА - Р.НОРА,53.07,130.02,Р.НОРА,181
06403,6403,БИЧУРА - Р.БИРМА,51.38,128.85,Р.БИРМА,181
06407,6407,ДМИТРИЕВКА - Р.БОЛЬШАЯ ПЕРА,51.52,128.15,Р.БОЛЬШАЯ ПЕРА,181
06411,6411,СУКРОМЛИ - Р.МАЛАЯ ПЕРА,51.53,127.92,Р.МАЛАЯ ПЕРА,181
06414,6414,РОГАЧЕВКА - Р.ГОЛУБАЯ,50.28,127.85,Р.ГОЛУБАЯ,181
06417,6417,ВОСКРЕСЕНОВКА - Р.ТОМЬ,51.01,129.3,Р.ТОМЬ,181
